player,season_end,dc_pre_recognition,dc_pre_traditional_production,dc_pre_team_achievement,dc_pre_statistical_impact,dc_pre_postseason_perf,dc_pre_prime_raw,dc_pre_prime_score,dc_pre_burden_residual,dc_pre_creation_share
Marcus Camby,2011,0.0,18.340057151615465,0.0,23.314473684210526,-2.310120297719387,12.124358640932686,37.186537961399026,0.0,
Tyler Hansbrough,2011,0.0,12.62213035093318,0.0,13.384210526315787,-4.635634674922601,6.9496586064646415,27.74104077851851,0.0,
Derrick Favors,2011,0.0,9.594509596545972,0.0,5.304605263157894,0.0,4.030597015274654,22.389427861336866,0.0,
Nick Collison,2011,0.0,15.70237620059697,19.720000000000002,12.084868421052633,16.07511313316181,11.004950666907499,35.175742889330415,0.0,
JJ Redick,2011,0.0,13.343931837434162,0.0,23.221052631578946,-4.589938080495356,10.497868809691793,34.246092817768286,0.0,
Corey Brewer,2011,0.0,4.7241112775658465,42.902857142857144,1.0447368421052632,-4.207775042846086,1.9187495748622463,18.517707553914118,0.0,
Ersan Ilyasova,2011,0.0,9.708359990792273,0.0,16.69934210526316,0.0,8.556592318933586,30.687085918044907,0.0,
Andrew Bynum,2011,0.108758971747262,28.499520641332914,11.616000000000001,41.58223684210526,1.0677516919203107,21.900066948480166,50.87508368560021,0.0,
Richard Hamilton,2011,0.0,13.860483561993547,0.0,7.5835526315789465,0.0,6.026868892192086,26.04925963568549,-0.07569646336898378,
Jerryd Bayless,2011,0.0,14.359881001488404,0.0,5.5190789473684205,0.0,5.112825010312564,24.373512518906367,-0.047919391999999776,
Tony Allen,2011,15.377437900127525,15.413737959620388,14.180571428571428,35.52039473684211,-10.583591331269352,18.1340162900048,46.167520362506,0.0,
Joel Anthony,2011,0.0,12.929794056940345,27.200000000000003,8.375657894736841,-12.018081932773107,4.06701216665994,22.45618897220989,0.0,
Keith Bogans,2011,0.2234380435130553,6.391491350343193,19.720000000000002,14.71315789473684,-4.919479041448723,6.26529537782204,26.48637485934041,0.0,
Al-Farouq Aminu,2011,0.0,5.267800153279525,0.0,-2.9796052631578953,0.0,-0.049047198163603485,14.941143362203677,0.0,
Austin Daye,2011,0.0,7.69633762024371,0.0,8.394736842105264,0.0,5.0514883528257055,24.26106198018046,0.0,
Matt Bonner,2011,0.0,16.78079232686859,0.0,26.16184210526316,-0.7793487279944603,13.079926165028875,38.61988924754331,0.0,
Ryan Anderson,2011,0.0,23.247780160461783,0.0,44.561184210526314,-4.84405572755418,20.719776566964864,49.39972070870608,0.0,
Hakim Warrick,2011,0.0,18.198982109029636,0.0,15.840789473684211,0.0,9.926652096554761,33.19886217701706,0.0,
Sonny Weems,2011,0.0,4.699922471861003,0.0,-12.035526315789474,0.0,-3.2409878256246367,11.110814609250436,0.0,
Corey Maggette,2011,0.0,21.63639305556977,0.0,16.19407894736842,0.0,10.86947926253686,34.92737864798424,0.6906236917058811,
Andris Biedrins,2011,0.0,10.787017700635461,0.0,6.765789473684211,0.0,4.828143635832634,23.85159666569316,0.0,
Leandro Barbosa,2011,0.0,12.566046081584526,0.0,7.503947368421052,0.0,5.887388647322452,25.793545853424494,0.08784933425133744,
Antonio McDyess,2011,0.0,10.048601818154681,0.0,13.697368421052632,-4.403842408451045,6.27725729571677,26.50830504214741,0.0,
Francisco Garcia,2011,0.0,7.26215279834373,0.0,18.991447368421053,0.0,9.092750597137279,31.670042761418344,0.0,
Al Thornton,2011,0.0,4.640040351353866,0.0,-0.15328947368421078,0.0,0.9161584737843117,16.679623868604573,0.0,
Anthony Tolliver,2011,0.0,13.259042316236428,0.0,17.04605263157895,0.0,9.474636013780923,32.37016602526503,0.0,
Brendan Haywood,2011,0.0,9.68713966694422,34.0,9.264473684210525,-7.764586255545597,4.899396026282301,23.98222604818422,0.0,
Shawne Williams,2011,0.0,7.676615868595291,0.0,11.442105263157893,0.9349799417324441,6.370933147391106,26.68004410355036,0.0,
Brandon Roy,2011,0.0,3.5921336138386053,0.0,12.68486842105263,0.7149068918357305,5.532549592119465,25.14300758555235,-0.10532271101604278,
Aaron Brooks,2011,0.0,14.210945778839273,0.0,-0.16118421052631654,0.0,2.923048613556247,20.358922458186452,-0.4014012236149734,
Nazr Mohammed,2011,0.0,13.117140186858855,23.80982857142857,8.365131578947368,-10.073589816031344,4.834398129497575,23.86306323741222,0.0,
Paul George,2011,0.0,6.9621396321978235,0.0,14.021710526315792,-3.335318384384675,6.237367487827045,26.435173727682916,0.0,
Shaun Livingston,2011,0.0,10.62085692391852,0.0,13.380921052631578,0.0,7.636268165405003,28.99982496990917,-0.025874185895721886,
Zaza Pachulia,2011,0.0,11.999708723928435,10.200000000000001,8.45657894736842,-3.92743770202692,5.217323893898608,24.56509380548078,0.0,
Ben Wallace,2011,0.0,12.157873280416762,0.0,12.026973684210526,0.0,7.374080895662587,28.519148308714744,0.0,
Goran Dragic,2011,0.0,11.286801363205825,0.0,5.1019736842105265,0.0,4.3089782862732235,22.899793524834244,-0.09087846451336891,
Kenyon Martin,2011,0.08555283731734649,5.714987113783415,0.0,18.99473684210526,-3.6819533233601005,7.670880246893005,29.063280452637176,0.0,
Gordon Hayward,2011,0.0,8.987489316042428,0.0,1.6407894736842097,0.0,2.653149179133137,19.86410682841075,0.0,
Eric Maynor,2011,0.0,11.68560385501377,34.481828571428565,4.781578947368421,-6.752008931335691,3.720151359868332,21.820277493091943,-0.10223339037433146,
Carlos Arroyo,2011,0.0,5.572526505228153,0.0,2.63421052631579,0.0,2.171230566097912,18.980589371179505,0.0,
Ryan Hollins,2011,0.0,20.152729715668077,0.0,-1.7855263157894739,0.0,4.031893023488128,22.391803876394903,0.0,
Wayne Ellington,2011,0.0,2.615756051481389,0.0,-7.161184210526316,0.0,-2.0621851316279325,12.52537784204648,0.0,
Kurt Thomas,2011,0.0,10.049493515407404,19.720000000000002,14.929605263157896,-1.5354731239724153,7.6801592889286505,29.080292029702527,0.0,
Vladimir Radmanovic,2011,0.0,9.598751025433739,0.0,13.077631578947368,0.0,6.977107634040273,27.7913639957405,0.0,
DeShawn Stevenson,2011,0.0,3.782033130397618,37.2,9.208552631578947,-11.356893507352941,3.087458348282192,20.660340305184018,0.0,
Zydrunas Ilgauskas,2011,0.0,8.741149868291421,27.200000000000003,9.128947368421052,-8.379790718266253,4.128539305654899,22.56898872703398,0.0,
Ronny Turiaf,2011,0.0,26.03364281119162,0.0,22.998026315789474,3.8742510284268383,15.159777736442681,41.73966660466402,0.0,
Donte Greene,2011,0.0,2.693422051879447,0.0,-1.3282894736842112,0.0,0.36845670677544234,15.675503962421644,0.0,
Jordan Hill,2011,0.0,8.709623560346014,0.0,0.007894736842105189,0.0,1.6978746062092482,18.11277011138362,0.0,
Will Bynum,2011,0.0,13.954164378284602,0.0,7.080921052631578,0.0,5.8501218094126655,25.725223317256553,-0.10133503676470582,
Alonzo Gee,2011,0.0,3.9640051136359498,0.0,0.8157894736842106,0.0,1.1424410738635493,17.094475302083172,0.0,
Yi Jianlian,2011,0.0,6.126388288112063,0.0,-10.698684210526315,0.0,-2.357549245404325,12.17094090551481,0.0,
Mickael Pietrus,2011,0.0,3.1848415321434467,0.0,5.641447368421053,0.0,2.812566721750124,20.15637232320856,0.0,
Jason Smith,2011,0.0,6.912760624315704,0.0,0.47368421052631693,-3.3381866528879645,0.6459822853479821,16.1843008564713,0.0,
Martell Webster,2011,0.0,3.459564678804692,0.0,8.227631578947367,0.0,4.003415086614026,22.339594325459046,0.0,
C.J. Watson,2011,0.0,11.945438582113754,38.94948571428571,13.285526315789474,-10.01273468955592,6.504535242560524,26.924981278027627,-0.31746450372994617,
Trevor Booker,2011,0.0,14.107578121143227,0.0,15.20526315789474,0.0,9.18910089053493,31.846684965980703,0.0,
Jamario Moon,2011,0.0,4.612705295879066,0.0,5.036184210526316,0.0,2.882418112134604,20.284433205580108,0.0,
Linas Kleiza,2011,0.0,0.0,0.0,-11.839473684210526,0.0,-4.150761517615176,10.019086178861789,0.0,
Ekpe Udoh,2011,0.0,7.171869480896146,0.0,-4.6967105263157904,0.0,-0.28678749031262274,14.655855011624853,0.0,
Jordan Crawford,2011,0.0,0.0,0.0,-9.679605263157892,0.0,-3.6782499999999994,10.5861,-0.3961652225401066,
Matt Barnes,2011,0.0,13.134689162134705,11.794285714285717,21.41184210526316,-7.307893581414474,9.484682965727403,32.3885854371669,0.0,
Brad Miller,2011,0.0,16.87010438891764,0.0,28.678289473684213,0.0,14.30632558020929,40.459488370313935,0.0,
Nate Robinson,2011,0.0,7.815063664363831,34.18354285714285,0.5743421052631571,2.9224658201302893,3.410963502854141,21.253433088565924,-0.04818450967914429,
Kevin Durant,2012,44.21642305756883,51.82955601132446,64.09142857142857,64.35855263157895,50.7933482173671,54.84204709115632,84.38943296380943,3.8604545454545445,
Pau Gasol,2012,0.0,22.988855130417175,17.633142857142857,40.641447368421055,-5.368890399505873,19.92902621562523,48.41128276953154,0.14540793006993002,
Rudy Gay,2012,0.0,14.872955967089972,0.0,28.82894736842105,-4.412942501752604,13.096208297343562,38.64431244601534,0.016087419580419073,
Blake Griffin,2012,16.0,32.58440878469692,20.533714285714286,45.32236842105264,0.458418757119746,27.551987943756988,57.551987943756984,1.119245389860139,
John Wall,2012,0.0,16.128363260608698,0.0,18.88684210526316,0.0,11.027757189705202,35.21755484779287,-0.3266840611888127,
Marc Gasol,2012,7.598869328547287,17.388981073516177,0.0,38.70921052631579,6.995855643374304,21.208087210122653,50.01010901265332,0.0,
Brandon Jennings,2012,0.0,18.48806297859188,0.0,30.836842105263155,0.0,15.767914039983932,42.651871059975896,-0.03433155419580521,
Russell Westbrook,2012,19.846234934508146,28.08352012129911,65.6,39.99934210526317,4.681527793027728,27.451871848603602,57.4518718486036,3.379962382867129,
Josh Smith,2012,1.9374620334394503,24.350097132734753,0.0,39.22171052631579,-1.9723349001980495,20.127165599449615,48.65895699931202,-0.12578776573426692,
LeBron James,2012,94.17743790012753,58.50004973779734,100.0,86.43737854528877,59.586218020104006,77.54968717913981,94.5165623930466,6.60509090909091,
Kobe Bryant,2012,47.48713263454667,28.44858451759904,24.599999999999998,36.34605263157895,11.532821574993653,32.02463896905874,62.02463896905874,3.316529570804192,
Wesley Matthews,2012,0.0,8.254203996206034,0.0,19.10986842105263,0.0,9.169340983999646,31.810458470666017,0.0,
Andre Iguodala,2012,10.380386345859646,15.04194915289179,16.621714285714283,39.617763157894736,-8.279857106778408,19.316013288141832,47.645016610177294,0.012578780594405462,
DeMar DeRozan,2012,0.0,9.731489952253334,0.0,2.5407894736842103,0.0,3.233094790425689,20.927340449113764,-0.041645139860140054,
Jrue Holiday,2012,0.0,11.305252717649,18.78514285714286,18.415131578947367,10.825123073812021,11.635060731426197,36.33094467428136,-0.15849230769230824,
Jeff Teague,2012,0.0,16.132688116695373,0.0,26.439473684210526,-0.992574444869982,13.084255403071968,38.62638310460795,0.1931560096153846,
Chris Paul,2012,49.294077913863134,42.32579835998662,24.599999999999998,75.25754113842144,-1.1263440646814864,47.96406734656712,78.96406734656712,4.102470134615378,
Mike Conley,2012,0.74184042945084,13.480099890555142,0.0,31.712499999999995,-0.22569740843149902,14.835467375542924,41.253201063314386,-0.030451835664335986,
Tyreke Evans,2012,0.0,13.435159767742032,0.0,12.208552631578947,0.0,7.83054305348827,29.355995598061828,-0.08820583741258801,
Kris Humphries,2012,0.0,16.021694150431514,0.0,18.426973684210523,0.0,10.817032015934508,34.8312253625466,0.0,
Antawn Jamison,2012,0.0,12.805945797770786,0.0,14.029605263157896,0.0,8.452625314364445,30.496479743001483,-0.16763068006993054,
Kevin Love,2012,27.138141475489636,37.868157184265094,0.0,54.46644736842105,0.0,34.479906235920296,64.53989451541034,1.3901353321678283,
Brandon Knight,2012,0.0,9.781543368034868,0.0,-0.6138157894736846,0.0,2.017706686472842,18.69912892520021,-0.07518933566433601,
Luol Deng,2012,16.06299696378988,8.453790786296732,0.0,26.635526315789477,-1.1759676580564067,14.545911324679007,40.81886698701851,0.0,
Joe Johnson,2012,8.414508786246074,22.758001311116374,0.0,31.49342105263158,-5.213145037079141,17.34641954581891,45.01962931872836,0.9275814449300691,
Ty Lawson,2012,0.0,27.483792458286285,0.0,37.09276315789474,8.073508826052668,21.485236375970324,50.3565454699629,1.4654588723776183,
David Lee,2012,0.0,23.78277440615568,0.0,20.729605263157897,0.0,13.213261584568713,38.81989237685307,0.5831996853146842,
Monta Ellis,2012,0.0,19.050920194143504,0.0,13.606578947368419,0.0,9.171193240770135,31.813854274745246,0.0832538479020933,
Marcin Gortat,2012,0.0,27.683027545892372,0.0,36.724342105263155,0.0,19.911219721288983,48.38902465161123,0.0,
Andrew Bynum,2012,16.0,36.732517710685876,15.774857142857146,41.09473684210526,6.000045414187062,28.092132381839075,58.09213238183908,0.0,
Paul Millsap,2012,0.0,23.20295964691889,0.0,43.396052631578954,-4.031919504643962,20.739185969768187,49.42398246221023,0.06675995454545448,
Tayshaun Prince,2012,0.0,5.938509486878749,0.0,5.7328947368421055,0.0,3.66314355333051,21.715763181105935,0.0,
Arron Afflalo,2012,0.0,18.68185443439849,0.0,20.15328947368421,-5.210413609278252,10.71822561503776,34.65008029423589,0.0,
Greg Monroe,2012,0.2840454229654487,27.532889978826052,0.0,38.097368421052636,0.0,20.770467111368283,49.46308388921035,0.3208040384615377,
Dirk Nowitzki,2012,13.1621895115427,31.180537491369385,0.0,42.0953947368421,2.3048410309799774,25.761155418991063,55.70144427373883,1.7212388653846102,
Gerald Wallace,2012,0.0,12.903689911655174,0.0,23.128947368421052,0.0,11.498774881447586,36.081087282653904,0.0,
Al Jefferson,2012,0.0,21.786100128716235,0.0,42.449999999999996,1.4505801923546937,21.05994564264973,49.82493205331216,0.03830796940559347,
Paul Pierce,2012,6.4,31.04048088564294,46.28068571428572,40.86052631578947,-6.262910839863167,23.591122493116046,52.98890311639506,2.7399769956293656,
Dwight Howard,2012,55.60634881065271,36.252649400983564,0.0,46.08355263157895,0.0,36.34562364764931,66.63882660360548,0.5755399283216773,
Luis Scola,2012,0.0,14.224524844223904,0.0,9.43421052631579,0.0,6.688666054391091,27.262554433050333,0.05643730769230722,
Danny Granger,2012,0.0,18.488352194528122,17.92457142857143,35.11842105263158,-9.308951369159253,16.105516961331784,43.158275441997674,0.24902368269230726,
Tyson Chandler,2012,41.2,35.965535741222084,0.0,40.73026315789474,-4.663869969040247,30.516738761908126,60.51673876190813,0.0,
Jared Dudley,2012,0.0,15.294531872243027,0.0,24.100657894736845,0.0,12.458336987288684,37.68750548093303,0.0,
Gordon Hayward,2012,0.0,15.134343142378382,0.0,24.65328947368421,-3.881331269349845,11.71433826852056,36.476286825621024,0.0,
Chris Bosh,2012,6.4,20.312533385111134,55.24571428571428,29.5625,8.450339549970074,19.482701436267433,47.85337679533429,0.03696850262237734,
Jason Terry,2012,0.0,14.872630693185931,0.0,21.579605263157895,-2.539550634503327,10.879957991991931,34.94658965198521,0.27819442919580356,
Deron Williams,2012,6.4,23.945915236898,0.0,27.698684210526313,0.0,17.293418217848128,44.94012732677219,2.26943779038461,
LaMarcus Aldridge,2012,6.4,27.708215575545196,0.0,39.188815789473686,0.0,22.309479795751372,51.386849744689215,0.9991786715909079,
Marco Belinelli,2012,0.0,6.021605716522079,0.0,8.633552631578949,0.0,4.822436521736606,23.841133623183776,0.0,
Ryan Anderson,2012,0.0,28.52481641931925,0.0,46.77763157894737,-4.71092879256966,23.024079107023464,52.28009888377933,0.0,
Steve Nash,2012,12.698902344223786,36.543668857987015,0.0,36.218421052631584,0.0,24.112697535356872,53.64087191919609,5.24843822727273,
Paul George,2012,0.0,17.276310799885117,14.602285714285713,35.01578947368421,-6.644079062537415,16.187471825342282,43.28120773801342,0.0,
Rajon Rondo,2012,31.616945125434928,17.1829510854598,47.559999999999995,28.38026315789474,23.233358574039798,26.128280717175187,56.12828071717519,-1.0024251375655617,
DeMarcus Cousins,2012,0.0,23.477576058669854,0.0,19.073684210526313,0.0,12.569693687252794,37.85454053087919,-0.04273279261363704,
Carlos Boozer,2012,0.0,24.097170838664965,0.0,38.64868421052632,-5.3428792569659445,18.45260842434541,46.56576053043176,0.12017230219930046,
James Harden,2012,0.0,41.64869704442938,47.835428571428565,48.93421052631579,12.312817855604663,30.57404441428277,60.57404441428277,0.7680508181818194,
Joakim Noah,2012,1.5240616152621302,20.149525746423475,0.0,45.98618421052631,11.238037651508517,23.88675068354347,53.35843835442934,0.0,
Roy Hibbert,2012,6.4,18.432457796153436,14.694857142857142,30.491447368421056,7.387669934472033,18.393939046017746,46.49242380752218,0.0,
David West,2012,0.0,13.264579021679223,15.545142857142855,29.96776315789474,-4.110738489543826,13.785479558483878,39.67821933772582,0.0,
Tony Parker,2012,29.468793097885385,28.1199601636635,47.559999999999995,38.37894736842105,-0.8801846673721678,27.732764977620327,57.73276497762033,2.089739607549384,
Shawn Marion,2012,3.1310827974620876,8.733394993655681,0.0,18.250657894736843,-3.516033979295665,8.706032305914041,30.961059227509075,0.0,
Raymond Felton,2012,0.0,12.02488386430301,0.0,5.260526315789474,0.0,4.682596652227614,23.584760529083958,-0.38463908876748326,
Landry Fields,2012,0.0,5.751618555945616,0.0,14.37171052631579,-3.263284862374226,5.865635273104928,25.753664667359036,0.0,
Darren Collison,2012,0.0,8.98989441306314,16.512,15.69671052631579,19.068922385715474,11.666140462506887,36.387924181262626,-0.0007925274912587506,
Carmelo Anthony,2012,9.600000000000001,23.563459500025974,0.0,38.81907894736842,1.1760765737053842,21.79054629637197,50.73818287046497,1.4673386948426541,
Caron Butler,2012,0.0,5.826231843748729,13.258285714285712,4.517763157894736,-8.70656346749226,1.343224024512446,17.46257737827282,0.0,
Brandon Bass,2012,0.0,8.198622825046185,23.823085714285714,16.151973684210525,-1.2082632909814262,8.051236108058218,29.760599531440064,0.0,
Kevin Garnett,2012,13.632600484381882,25.82831111359601,38.22034285714285,42.88421052631579,7.76095120812762,26.904074083230064,56.904074083230064,0.6034488434370617,
Gerald Henderson,2012,0.0,8.475800884447693,0.0,0.0710526315789467,0.0,2.286556194783789,19.192019690436947,-0.01988799709353155,
Alonzo Gee,2012,0.0,6.459230447790256,0.0,7.913815789473683,0.0,4.77771554335722,23.75914516282157,0.0,
Mario Chalmers,2012,0.0,16.32005390485564,49.885714285714286,18.8625,-4.602099208699184,10.785779325414401,34.77392876325973,0.0,
Andre Miller,2012,0.0,12.877340574315332,0.0,13.486184210526316,1.727204785732737,8.172693811902366,29.983271988487672,-0.19294609779283295,
Chandler Parsons,2012,0.0,5.853678005876899,0.0,17.89144736842105,0.0,8.161506544130075,29.962761997571803,0.0,
Jose Calderon,2012,0.0,19.263680624697507,0.0,27.307894736842112,0.0,14.81603808955752,41.22405713433628,0.5510453762019217,
DeAndre Jordan,2012,0.0,28.544630689731555,10.200000000000001,23.62828947368421,-7.313457499080883,13.548672945687798,39.3230094185317,0.0,
Serge Ibaka,2012,23.6153480659181,18.729055952582957,27.200000000000003,34.382236842105264,1.981777258909284,22.44165258204691,51.552065727558634,0.0,
Kemba Walker,2012,0.0,13.248825371227419,0.0,4.8960526315789465,0.0,5.13822844107993,24.420085475313204,-0.7221775069090915,
Nicolas Batum,2012,0.0,19.419073998398222,0.0,29.3625,0.0,15.443900336043717,42.165850504065574,0.0,
Marcus Thornton,2012,0.0,14.371242035567228,0.0,22.03223684210526,0.0,11.799713089912556,36.63280733150635,0.0,
O.J. Mayo,2012,0.0,11.557376417400967,0.0,19.146052631578947,-5.363065015479875,8.457785580161945,30.505940230296897,-0.03774509852884644,
JJ Redick,2012,0.0,18.22091026803486,0.0,24.638815789473682,-1.6939499390326427,12.734908900293119,38.10236335043968,0.0,
Al Harrington,2012,0.0,15.337524738191423,0.0,14.752631578947366,-4.57079366638448,8.036942764935246,29.73439506904795,0.0046746376127622105,
Courtney Lee,2012,0.0,5.253828645325266,0.0,14.385526315789473,0.0,6.686319852622378,27.258253063141026,0.0,
Thaddeus Young,2012,0.0,14.094049410975481,14.166857142857143,33.409868421052636,-7.588487952476392,14.465709480864275,40.698564221296415,0.0,
Jordan Crawford,2012,0.0,12.851640376710252,0.0,3.646052631578947,0.0,4.5277833931363025,23.300936220749886,-0.22574346222639954,
Goran Dragic,2012,0.0,24.305534877866652,0.0,28.961842105263155,0.0,16.25898359132032,43.38847538698048,1.2104272618006946,
Luke Ridnour,2012,0.0,8.785974549495155,0.0,13.924342105263158,0.0,7.206440402000316,28.211807403667247,0.002223448426573303,
Richard Jefferson,2012,0.0,6.509247086222994,0.0,11.572368421052632,0.0,5.764441888106829,25.568143461529186,0.0,
Kendrick Perkins,2012,0.0,8.024248629932927,27.200000000000003,2.478947368421052,-13.309302588235296,0.5949290586207558,16.090703274138054,0.0,
Devin Harris,2012,0.0,20.401656557651638,0.0,21.62828947368421,-3.8530959752321983,11.657956891157808,36.372920967122646,0.5568682664663439,
Elton Brand,2012,0.0,13.147823911361021,12.970285714285714,31.46644736842105,-6.048052157488713,13.769883426185878,39.65482513927881,0.0,
Nick Young,2012,0.0,9.336405990882433,15.730285714285717,3.032236842105263,3.9225733983704174,4.290867041220557,22.86658957557102,0.0,
Metta World Peace,2012,0.0,5.05735398401455,11.725714285714288,10.058552631578946,-0.6565084941150325,4.794364824509072,23.7896688449333,0.0,
Brandon Rush,2012,0.0,22.396835720950556,0.0,22.271052631578947,0.0,13.514751790992376,39.27212768648857,0.0,
Evan Turner,2012,0.0,10.998168150060689,16.306285714285714,8.551973684210527,-9.913579008755804,4.015240883084728,22.361274952322002,0.0,
Ramon Sessions,2012,0.0,17.931109637938928,22.93714285714286,17.017763157894734,-10.497523219814239,9.030843130114897,31.556545738543978,0.2110572513658199,
Greivis Vasquez,2012,0.0,13.143967387931415,0.0,9.277631578947368,0.0,6.557226364135279,27.021581667581344,-0.1502773868444062,
Jameer Nelson,2012,0.0,14.861665516485381,0.0,16.218421052631577,-1.5878113847347535,8.804704795182525,31.141958791167962,-0.050793018356644,
Iman Shumpert,2012,0.74184042945084,6.350334534083266,0.0,7.124342105263159,-1.7972445820433438,3.649620964863563,21.690971768916533,0.0,
Randy Foye,2012,0.0,8.580928278205635,15.74742857142857,15.68486842105263,-8.170375718991872,6.347710573387322,26.637469384543422,0.0,
Lou Williams,2012,0.0,18.83908859073886,22.872,40.09342105263158,-10.65888544891641,17.80316062596514,45.70474093894771,0.4565348915874101,
Channing Frye,2012,0.0,10.591299153528372,0.0,20.46578947368421,0.0,10.064521238530551,33.45162227063934,0.0,
Jason Thompson,2012,0.0,13.263970300345154,0.0,16.336842105263155,0.0,9.375786704248952,32.18894229112308,0.0,
Isaiah Thomas,2012,0.0,22.284518213923306,0.0,23.234868421052635,0.0,13.92076353080625,39.881145296209375,0.5339446300699285,
Ersan Ilyasova,2012,0.0,25.54817577912956,0.0,34.8125,0.0,18.738663293707706,46.923329117134635,0.0,
Hedo Turkoglu,2012,0.0,9.063400935508948,0.0,8.177631578947368,-4.072297946618614,3.958796041178651,22.25779274216086,-0.0026937470061190343,
Dorell Wright,2012,0.0,10.64669185620173,0.0,19.48157894736842,0.0,9.964597145005984,33.26842809917763,0.0,
MarShon Brooks,2012,0.0,8.048207608226015,0.0,-0.15065789473684196,0.0,1.9948645479537075,18.657251671248464,-0.03987186469930081,
Jodie Meeks,2012,0.0,6.218763901056645,10.200000000000001,14.789473684210526,-6.007659875822369,5.901692863293325,25.819770249371096,0.0,
Rodney Stuckey,2012,0.0,19.65115581261735,0.0,23.51184210526316,0.0,13.366672584903037,39.05000887735456,0.5547188816590899,
Zaza Pachulia,2012,0.0,14.487952818357268,0.0,19.214473684210525,0.0,10.17202439049756,33.64871138257886,0.0,
Anthony Morrow,2012,0.0,8.168035360841138,0.0,4.406578947368421,0.0,3.7789276972698516,21.928034111661393,0.0,
Ronnie Brewer,2012,0.0,6.495475480509574,0.0,19.292105263157897,-3.87328173374613,7.646049184081577,29.017756837482892,0.0,
Tim Duncan,2012,2.4360439392450637,23.40056693113554,37.31885714285715,39.48157894736842,10.827797400430173,23.479684420067365,52.84960552508421,0.23257612915646753,
Dwyane Wade,2012,15.092980250338565,35.53661688271569,82.0,61.33289473684211,7.866885970076062,37.22717348634129,67.63057017213396,3.2666447791193165,
Jamal Crawford,2012,0.0,13.572329631950383,0.0,13.182236842105263,0.0,8.02233515031139,29.70761444223755,-0.07142086941870696,
Klay Thompson,2012,0.0,15.238941098460746,0.0,6.970394736842105,0.0,6.140782834296666,26.258101862877222,0.26412959788111834,
Jason Richardson,2012,0.0,6.12092445495802,0.0,16.435526315789474,-3.3944197992695435,6.726459657645516,27.331842705683446,0.0,
Udonis Haslem,2012,0.0,9.286145436418321,34.0,7.633552631578947,-10.002994432773109,3.5782200957848866,21.560070175605624,0.0,
Ray Allen,2012,0.0,21.88895401808666,26.22925714285715,28.06907894736842,-14.0,13.265102175730972,38.89765326359646,0.0,
James Johnson,2012,0.0,11.402472422276317,0.0,19.155921052631577,0.0,9.958837081981194,33.25786798363219,0.0,
Kyrie Irving,2012,0.0,30.035456922896763,0.0,35.546052631578945,0.0,20.27648441534678,48.84560551918347,3.3653964584571603,
Amir Johnson,2012,0.0,22.24875554255798,0.0,17.41184210526316,0.0,11.569281650362516,36.21034969233128,0.0,
Amar'e Stoudemire,2012,0.0,18.063609324802584,0.0,20.311842105263157,1.513837310953733,11.568285325763926,36.208523097233865,0.01789763128540201,
Vince Carter,2012,0.0,7.938339710966741,0.0,15.342105263157896,-3.7307430340557275,6.7689565072001345,27.40975359653358,0.0,
Carlos Delfino,2012,0.0,4.871253465503113,0.0,12.3125,0.0,5.792210965312215,25.61905343640573,0.0,
JaVale McGee,2012,0.0,21.45065620082785,0.0,22.89868421052632,2.570628778097106,13.668850982231328,39.50327647334699,0.0,
Ed Davis,2012,0.0,13.35792778694852,0.0,17.679605263157896,0.0,9.806220265123443,32.97807048605964,0.0,
Kawhi Leonard,2012,0.0,15.527378485014896,19.720000000000002,35.69934210526316,3.2220531122862273,17.97770705111442,45.96656057667163,0.0,
Jarrett Jack,2012,0.0,20.20652365061225,0.0,25.09671052631579,0.0,14.11043670871002,40.16565506306503,0.5301712400349635,
Tony Allen,2012,17.860062760124997,10.503144259301084,0.0,25.919736842105266,-4.80101326069079,14.483578694848003,40.725368042272,0.0,
Danny Green,2012,0.0,16.503202403343682,22.81554285714286,30.61907894736842,-9.727047372562286,14.014158272405021,40.02123740860753,0.0,
Kyle Lowry,2012,0.0,24.3231498228724,0.0,37.19276315789474,0.0,19.4017449469661,47.75218118370763,0.8064200372596141,
Derek Fisher,2012,0.0,6.003362786483091,31.067428571428568,-3.7078947368421056,-4.9626625840336125,-0.1095502228217442,14.868539732613907,0.0,
Marvin Williams,2012,0.0,10.301646447741536,0.0,26.807894736842105,-2.594879639525038,11.711321717553748,36.47075648218187,0.0,
Shane Battier,2012,0.0,4.221757133746021,34.0,17.014473684210525,-12.566808682991079,5.630405426098497,25.322409947847245,0.0,
Patrick Patterson,2012,0.0,5.178915923680592,0.0,0.7999999999999997,0.0,1.5080881810769966,17.764828331974492,0.0,
Al-Farouq Aminu,2012,0.0,7.547945095024728,0.0,1.8072368421052627,0.0,2.5127686961995366,19.60674260969915,0.0,
Mo Williams,2012,0.0,12.014577257171549,18.582857142857144,16.216447368421054,-5.995024066239282,7.742878126730659,29.195276565672874,0.03957148069930008,
Wesley Johnson,2012,0.0,3.2044222435199536,0.0,-1.7710526315789477,0.0,-0.07699440578388683,14.907606713059335,0.0,
Kyle Korver,2012,0.0,18.195018368075768,0.0,30.174999999999997,-3.991788295375387,14.217122009377212,40.32568301406582,0.0,
Drew Gooden,2012,0.0,17.102781568112437,0.0,23.314473684210526,0.0,12.555156527493658,37.83273479124048,-0.026585786079545842,
