player,season_end,old_postseason_perf,old_po_level,old_po_elevation,old_po_deep_run,old_po_responsibility,old_prime_raw,old_prime_score,old_perf_only_raw,old_performance_only
Shaquille O'Neal,2002,40.88076581719087,37.427819186246396,-1.095359374999998,4.548306005944478,0.9962200000000001,59.08828452226357,87.3617991655845,46.83169915640991,77.83169915640991
Vlade Divac,2002,1.3216739597353775,1.6681739597353769,-0.3464999999999995,0.0,0.5833,17.80269288266874,45.70403932400311,16.431766053400448,43.64764908010067
Desmond Mason,2002,-7.846111631944444,-6.377777777777777,-1.4683338541666668,0.0,0.55,4.141785823693811,22.593274010105322,4.5637370432060065,23.36685124587768
Pat Garrity,2002,-5.015425625,-4.573333333333333,-0.4420922916666669,0.0,0.55,6.531979347967926,26.97529547127453,6.8051500796752435,27.476108479404612
Vince Carter,2002,0.0,0.0,0.0,0.0,0.0,22.270762489037264,51.33845311129658,20.69564053781775,49.36955067227218
Mark Jackson,2002,0.0,0.0,0.0,0.0,0.0,14.597025063014359,40.895537594521535,14.165317745941188,40.24797661891178
Chauncey Billups,2002,-2.9789832897296793,-2.020013220285235,-0.9589700694444445,0.0,0.6832,17.100797296305625,44.651195944458436,17.49226071093977,45.238391066409655
Bonzi Wells,2002,-4.711111111111111,-3.2977777777777777,-1.4133333333333333,0.0,0.70984,15.322985228616961,41.98447784292544,15.332741326177937,41.99911198926691
Glenn Robinson,2002,0.0,0.0,0.0,0.0,0.0,13.246290540928559,38.86943581139284,13.292632004343194,38.93894800651479
Steve Francis,2002,0.0,0.0,0.0,0.0,0.0,15.862079209830565,42.793118814745846,14.160127990318369,40.24019198547755
Lamond Murray,2002,0.0,0.0,0.0,0.0,0.0,11.045479231984363,35.250045258637996,10.884503622228266,34.95492330741849
David Robinson,2002,-2.5571104871142856,-1.6038642371142857,-0.9532462499999997,0.0,0.55,22.893479981865603,52.116849977332,22.596772664792432,51.74596583099054
Rod Strickland,2002,0.0,0.0,0.0,0.0,0.0,11.077047787469798,35.307920943694626,10.994120958201506,35.155888423369426
Rick Fox,2002,-0.596192595353239,-5.503960452496095,4.907767857142856,0.0,0.55,7.761987703733619,29.2303107901783,6.5644267281238635,27.034782334893748
Chucky Atkins,2002,-11.165109374999998,-9.146666666666667,-2.018442708333333,0.0,0.72316,9.986678537623067,33.30891065230895,9.463141952257214,32.34909357913823
Tony Parker,2002,-1.905670262493761,-6.0265605402715385,4.120890277777777,0.0,0.75646,5.811595346843128,25.654591469212402,5.531961200501665,25.141928867586387
Brad Miller,2002,-3.5071121448326235,-2.6007121448326234,-0.9064000000000002,0.0,0.55,19.01751155460532,47.271889443256654,19.01751155460532,47.271889443256654
Brian Grant,2002,0.0,0.0,0.0,0.0,0.0,7.100521880722901,28.017623447991987,7.041985295357048,27.910306374821253
Moochie Norris,2002,0.0,0.0,0.0,0.0,0.0,3.496480217740866,21.41021373252492,3.1586753396920852,20.79090478943549
James Posey,2002,0.0,0.0,0.0,0.0,0.0,6.0035387381081255,26.006487686531564,5.530368006400808,25.139008011734813
Trenton Hassell,2002,0.0,0.0,0.0,0.0,0.0,0.849360302952701,16.557160555413287,0.3652139614892864,15.669558929397025
Jason Williams,2002,0.0,0.0,0.0,0.0,0.0,7.205239171805323,28.20960514830976,6.790605025463859,27.44944254668374
Darius Miles,2002,0.0,0.0,0.0,0.0,0.0,8.499783375356225,30.582936188153077,8.653441911941592,30.86464350522625
Eric Snow,2002,-7.6,-5.32,-2.2800000000000002,0.0,0.68986,9.091174802218287,31.66715380406686,9.063126021730483,31.61573103983922
Rasho Nesterovic,2002,-3.419033055555556,-2.8622222222222224,-0.5568108333333334,0.0,0.55666,4.64175926946931,23.50989199402707,5.033222684103457,24.227574920856338
Danny Fortson,2002,0.0,0.0,0.0,0.0,0.0,7.935020142585644,29.54753692807368,7.566727459658815,28.872333676041162
Steve Smith,2002,-8.775069644726836,-8.37488047806017,-0.40018916666666643,0.0,0.55,12.168711500349868,37.2530672505248,11.889077354008405,36.79664181568207
Horace Grant,2002,-4.628171041666667,-3.951111111111111,-0.6770599305555558,0.0,0.55,8.401493721539383,30.40273848948887,8.667347380075968,30.89013686347261
Richard Hamilton,2002,0.0,0.0,0.0,0.0,0.0,9.461227298396047,32.34558338039275,9.206349249615558,31.87830695762852
Keon Clark,2002,1.584405158136782,0.32967182480344837,1.254733333333334,0.0,0.56998,10.840961428127352,34.87509595156681,10.71413215983467,34.64257562636356
Antonio Daniels,2002,5.272954649730079,0.9753768719523029,4.297577777777776,0.0,0.60994,11.25914767837391,35.6417707436855,10.979513532032447,35.129108142059486
Chris Whitney,2002,0.0,0.0,0.0,0.0,0.0,15.181767030393855,41.772650545590785,14.867132884052392,41.300699326078586
Nazr Mohammed,2002,0.0,0.0,0.0,0.0,0.0,3.0534773184943553,20.598041750572985,2.8437212209333795,20.213488905044528
Elden Campbell,2002,-3.9065577692064206,-2.6088999914286433,-1.2976577777777774,0.0,0.7831000000000001,19.030137664225517,47.287672080281894,18.299284005688932,46.37410500711117
Quentin Richardson,2002,0.0,0.0,0.0,0.0,0.0,14.33001859899388,40.49502789849082,14.398311281920709,40.59746692288106
Andrei Kirilenko,2002,-1.8993280976190476,-1.2412821253968254,-0.6580459722222222,0.0,0.55,18.727891591327108,46.909864489158885,18.92301354254662,47.15376692818327
Jumaine Jones,2002,0.0,0.0,0.0,0.0,0.0,6.259752262555319,26.476212481351418,6.152435189384587,26.27946451387174
Robert Horry,2002,9.668745658212618,7.146111729641191,2.522633928571427,0.0,0.55,19.32055921224876,47.65069901531095,18.122998236639006,46.15374779579876
Mike Miller,2002,-3.2,-2.24,-0.96,0.0,0.55,9.28136874075575,32.015842691385544,9.552100448072824,32.512184154800174
Michael Jordan,2002,0.0,0.0,0.0,0.0,0.0,18.048778411652833,46.060973014566045,16.483412557994296,43.72511883699144
Derrick Coleman,2002,3.6568219303859135,1.8184469303859123,1.8383750000000012,0.0,0.55,13.05651542710927,38.584773140663906,13.028466646621466,38.5426999699322
Chris Webber,2002,10.740730198934665,11.898136448934665,-1.157406249999999,0.0,0.8497000000000001,34.90431174159661,65.01735070929618,28.87631174159661,58.87631174159661
Anthony Peeler,2002,-0.909579819891162,-0.9875936095737019,0.07801378968253993,0.0,0.5599900000000001,5.981720003156161,25.966486672452962,6.373183417790307,26.684169599282228
Larry Hughes,2002,0.0,0.0,0.0,0.0,0.0,8.535764482986224,30.64890155214141,8.157715702498418,29.9558121212471
Bryon Russell,2002,-5.082116666666667,-3.7333333333333334,-1.3487833333333337,0.0,0.55,0.07759654563436663,15.142260333663005,0.3629623992929033,15.665431065370322
Scottie Pippen,2002,8.901654724550909,5.603485482679741,3.08,0.21816924187116613,0.72982,13.0809469148876,38.6214203723314,13.090703012448575,38.636054518672864
Morris Peterson,2002,-6.584810069444444,-4.79111111111111,-1.7936989583333331,0.0,0.56332,9.546302468536984,32.50155452565114,9.419473200244301,32.269034200447884
Tim Thomas,2002,0.0,0.0,0.0,0.0,0.0,3.292272964655156,21.035833768534452,3.43251686709418,21.292947589672664
Jon Barry,2002,-0.4442935724419816,0.8967702817246846,-1.3410638541666662,0.0,0.7198300000000001,22.741891914585295,51.92736489323162,22.164696792634075,51.20587099079259
Derek Fisher,2002,-14.0,-14.0,-2.166484375,0.0,0.55,10.4612027926777,34.17887178657578,9.263641817067944,31.98334333129123
Hedo Turkoglu,2002,-14.0,-13.782222222222222,-4.870292777777778,0.0,0.55,9.359939184489487,32.159888504897395,7.989012355221195,29.646522651238858
Marcus Fizer,2002,0.0,0.0,0.0,0.0,0.0,3.003057989321443,20.50560631375598,2.5189116478580282,19.618004687739717
Ricky Davis,2002,0.0,0.0,0.0,0.0,0.0,7.876686374575522,29.44059168672179,7.779125398965766,29.261729898103905
Bo Outlaw,2002,0.0,0.0,0.0,0.0,0.0,8.645983811542022,30.850970321160375,8.645983811542022,30.850970321160375
Joe Smith,2002,-1.1794892954034846,-0.8882329759590402,-0.2912563194444444,0.0,0.55,12.395877546961552,37.59381632044233,12.787340961595698,38.18101144239355
Popeye Jones,2002,0.0,0.0,0.0,0.0,0.0,7.788332498022339,29.27860957970762,7.533454449241852,28.811333156943395
Richard Jefferson,2002,-14.0,-13.719999999999999,-2.2919290624999995,0.0,0.55,7.4932742231142075,28.737669409042713,5.742786418236159,25.528441766766292
Kelvin Cato,2002,0.0,0.0,0.0,0.0,0.0,12.422263099823603,37.63339464973541,12.046653343726042,37.06998001558907
Joe Johnson,2002,0.0,0.0,0.0,0.0,0.0,5.204253551096883,24.541131510344286,5.204253551096883,24.541131510344286
Michael Curry,2002,2.6032162762895994,-3.3124582276786554,5.915674503968255,0.0,0.55,-0.19641771649747838,14.764298740203026,-0.7199543018633321,14.136054837764002
Lee Nailon,2002,-5.337538888888889,-4.977777777777778,-0.3597611111111111,0.0,0.63991,5.826741896543288,25.682360143662695,5.144668725811581,24.4318926639879
Eddie Griffin,2002,0.0,0.0,0.0,0.0,0.0,5.753701314428502,25.548452409785586,5.397603753452892,24.895606881330302
Scot Pollard,2002,-1.038153580944897,-1.0741687595163252,0.03601517857142826,0.0,0.55,16.67603991417627,44.0140598712644,15.305113084907976,41.957669627361966
Rodney Rogers,2002,13.037876460691828,5.868718127358496,7.169158333333333,0.0,0.55,18.23182034823999,46.28977543529999,16.74382034823999,44.11573052235998
Grant Long,2002,0.0,0.0,0.0,0.0,0.0,-3.2739787474057613,11.071225503113086,-3.6398324059423466,10.632201112869184
Derek Anderson,2002,4.3069482550325215,2.6132188899531568,1.6937293650793652,0.0,0.7997500000000001,13.768966704574847,39.65345005686227,13.778722802135823,39.66808420320373
Jacque Vaughn,2002,0.0,0.0,0.0,0.0,0.0,6.605847070888693,27.110719629962603,6.381456826986254,26.699337516141465
Troy Hudson,2002,-4.711111111111111,-3.2977777777777777,-1.4133333333333333,0.0,0.9096400000000001,5.307049237377709,24.7295902685258,5.621683383719172,25.30641953681848
George McCloud,2002,0.0,0.0,0.0,0.0,0.0,-0.6607419303742854,14.207109683550856,-1.1058638815937976,13.672963342087442
Jim Jackson,2002,0.0,0.0,0.0,0.0,0.0,4.840666631046362,23.874555490251662,4.789447118851241,23.780653051227276
Tony Battie,2002,-5.346224213631749,-6.870003578711114,1.5237793650793647,0.0,0.55,12.228699629208517,37.343049443812774,11.038260604818273,35.2368111088335
Stromile Swift,2002,0.0,0.0,0.0,0.0,0.0,9.895381294400513,33.141532373067605,9.48074714805905,32.38136977144159
Jeff Foster,2002,-0.3859631706852077,-0.6846459087804457,0.298682738095238,0.0,0.55,7.42598048016709,28.614297546973,7.191834138703675,28.18502925429007
Bob Sura,2002,0.0,0.0,0.0,0.0,0.0,12.98311641613534,38.47467462420301,12.558726172232902,37.838089258349356
Rodney Buford,2002,0.0,0.0,0.0,0.0,0.0,-1.5882564668184513,13.094092239817858,-1.971183296086744,12.634580044695907
Ruben Patterson,2002,-2.8888888888888884,-2.022222222222222,-0.8666666666666666,0.0,0.55,16.14011362430808,43.21017043646212,16.149869721869052,43.22480458280358
Devean George,2002,-12.1125909375,-10.173333333333334,-1.9392576041666667,0.0,0.55,7.182681166952717,28.16824880607998,5.98512019134296,25.972720350795427
Bobby Jackson,2002,-1.1470794231132118,-1.4405284310497237,0.293449007936512,0.0,0.6665500000000001,15.951927215116129,42.92789082267419,14.581000385847835,40.87150057877175
Donyell Marshall,2002,7.6518337363972595,3.815989688778211,3.8358440476190485,0.0,0.6931900000000001,17.568070351670396,45.35210552750559,17.829045961426495,45.743568942139746
Eric Williams,2002,14.606437470805389,0.606437470805389,14.0,0.0,0.55,4.618507921347919,23.467264522471183,3.4695323115918213,21.36080923791834
Travis Best,2002,0.0,0.0,0.0,0.0,0.0,7.59975051911286,28.932875951706908,7.59975051911286,28.932875951706908
Erick Dampier,2002,0.0,0.0,0.0,0.0,0.0,0.11106874649136955,15.203626035234178,-0.20600442424033782,14.752794690911594
Clarence Weatherspoon,2002,0.0,0.0,0.0,0.0,0.0,6.85182119736992,27.561672195178186,6.520113880296749,26.953542113877372
DerMarr Johnson,2002,0.0,0.0,0.0,0.0,0.0,3.2216167218214418,20.90629732333931,3.006982575479978,20.51280138837996
Malik Rose,2002,15.08983206335898,6.005387618914535,9.084444444444443,0.0,0.6698800000000001,12.498915166426059,37.74837274963909,12.219281020084594,37.32892153012689
Kevin Ollie,2002,0.5506910132507946,-2.1095651375428566,2.6602561507936513,0.0,0.55,4.478460380381976,23.210510697366956,4.478460380381976,23.210510697366956
Eric Piatkowski,2002,0.0,0.0,0.0,0.0,0.0,12.232528810299069,37.3487932154486,12.38374832249419,37.575622483741284
Ron Mercer,2002,-0.5956321428571429,-3.64,3.044367857142857,0.0,0.55,-4.157875097677921,10.010549882786496,-4.157875097677921,10.010549882786496
Vin Baker,2002,1.8664470197577918,-1.7901101230993504,3.6565571428571424,0.0,0.6931900000000001,2.6347226177332965,19.83032479917771,3.0566738372454916,20.603902034950067
Corliss Williamson,2002,-8.784645185160429,-7.36638004627154,-1.4182651388888887,0.0,0.86302,14.648482601069565,40.97272390160435,14.124946015703712,40.18741902355557
Bruce Bowen,2002,-6.810327380952382,-10.733333333333334,3.9230059523809526,0.0,0.55,2.8570648427602707,20.237952211727162,1.1374306964188068,17.085289610101146
Ryan Bowen,2002,0.0,0.0,0.0,0.0,0.0,5.8043658383521395,25.641337370312254,5.333634131035066,24.778329240230956
LaPhonso Ellis,2002,0.0,0.0,0.0,0.0,0.0,1.8676006472946092,18.423934520040117,1.8602835741238775,18.410519885893777
Voshon Lenard,2002,0.0,0.0,0.0,0.0,0.0,7.069680313630457,27.96108057498917,6.60260714289875,27.10477976198104
Ervin Johnson,2002,0.0,0.0,0.0,0.0,0.0,1.5363171576012224,17.81658145560224,1.676561060040247,18.07369527674045
Chris Mihm,2002,0.0,0.0,0.0,0.0,0.0,-4.324629500296626,9.810444599644049,-4.373409988101504,9.751908014278195
Samaki Walker,2002,-9.029033333333333,-7.466666666666667,-1.5623666666666665,0.0,0.55,11.345033759130743,35.79922855840636,10.147472783520987,33.60370010312181
Jonathan Bender,2002,-1.7862203125000002,-1.4000000000000001,-0.38622031249999994,0.0,0.55,2.4767928379446262,19.54078686956515,2.2645977159934065,19.151762479321246
Erick Strickland,2002,-4.897225347222223,-3.671111111111111,-1.2261142361111115,0.0,0.6365800000000001,8.580560171686741,30.731026981425693,7.419389439979423,28.60221397329561
Metta World Peace,2002,3.4752254623138277,0.5119695099328756,2.963255952380952,0.0,0.60994,12.606502942098155,37.90975441314723,12.606502942098155,37.90975441314723
Jerome Williams,2002,-2.8910438699999994,-2.847349425555555,-0.04369444444444408,0.0,0.55,11.415986842025438,35.92930921037997,11.289157573732755,35.696788885176716
Calbert Cheaney,2002,0.0,0.0,0.0,0.0,0.0,0.02324970556323136,15.042624460199258,-0.43284785541237836,14.480582573505146
Lindsey Hunter,2002,-5.492872916666666,-4.1066666666666665,-1.38620625,0.0,0.55,2.890945143607474,20.3000660966137,1.693384167997717,18.10453764132915
Corey Maggette,2002,0.0,0.0,0.0,0.0,0.0,8.594562069989221,30.756697128313572,8.792123045598977,31.11889225026479
Jamal Mashburn,2002,-0.4444444444444445,-0.3111111111111111,-0.13333333333333333,0.0,0.8430400000000001,8.983089177935565,31.4689968262152,8.301016007203856,30.2185293465404
Tim Hardaway,2002,0.0,0.0,0.0,0.0,0.0,6.095107649736212,26.17436402451639,6.095107649736212,26.17436402451639
Shandon Anderson,2002,0.0,0.0,0.0,0.0,0.0,-0.6383277629597663,14.23400668444828,-0.9285716653987907,13.885714001521452
Jake Tsakalidis,2002,0.0,0.0,0.0,0.0,0.0,2.642386773928385,19.84437575220204,2.491167261733263,19.567139979844317
Chris Childs,2002,-2.853696626984127,-5.071111111111112,2.217414484126984,0.0,0.7031800000000001,-0.021003400783704912,14.974795919059554,-0.1478326690763878,14.822600797108334
Othella Harrington,2002,0.0,0.0,0.0,0.0,0.0,6.040431267572756,26.074123990550053,5.7428702919629995,25.5285955352655
Lucious Harris,2002,-3.036881025666042,-2.4926247062215983,-0.5442563194444436,0.0,0.5533300000000001,14.764547545362444,41.14682131804366,13.014059740484395,38.52108961072659
Jamaal Magloire,2002,15.538874341990821,10.509777629923628,4.567566666666668,0.4615300454005245,0.72982,21.20257484626574,50.00321855783218,20.52050167553403,49.15062709441754
Aaron Williams,2002,-14.0,-12.942222222222222,-2.82997,0.0,0.55,11.175519629254037,35.4884526536324,9.425031824375989,32.279225011355976
Speedy Claxton,2002,0.028495014892474396,-0.45120429066308115,0.47969930555555557,0.0,0.55,7.025623609802964,27.880309951305435,6.997574829315159,27.82888718707779
Greg Anthony,2002,0.0,0.0,0.0,0.0,0.0,3.5595462541374885,21.525834799252063,3.5595462541374885,21.525834799252063
Todd MacCulloch,2002,-14.0,-11.842116583451684,-3.249986666666667,0.0,0.55,14.884674430808616,41.327011646212924,13.134186625930568,38.70127993889585
Tyrone Nesby,2002,0.0,0.0,0.0,0.0,0.0,6.558081976505491,27.023150290260066,6.303203927725003,26.55587386749584
Toni Kukoc,2002,0.0,0.0,0.0,0.0,0.0,7.249106233881044,28.29002809544858,7.022276965588361,27.874174436911996
Adonal Foyle,2002,0.0,0.0,0.0,0.0,0.0,3.9708414135272783,22.27987592480001,3.6171828769419125,21.631501941060172
Aaron McKie,2002,-6.022865,-4.542222222222222,-1.4806427777777778,0.0,0.5999500000000001,11.900561732149775,36.81769650894125,11.872512951661971,36.766273744713615
Tyronn Lue,2002,0.0,0.0,0.0,0.0,0.0,6.27210904857188,26.498866589048447,6.017230999791392,26.031590166284218
Troy Murphy,2002,0.0,0.0,0.0,0.0,0.0,-0.134555155947655,14.838533812862813,-0.461384424240338,14.446338690911594
Tony Delk,2002,-7.665403784722223,-7.062222222222223,-0.6031815625000001,0.0,0.55,7.065578596114445,27.953560759543148,5.577578596114446,25.22556075954315
Christian Laettner,2002,0.0,0.0,0.0,0.0,0.0,8.634239449464545,30.829438990685,8.379361400684058,30.362162567920773
Jarron Collins,2002,-1.7905710763888891,-1.4622222222222223,-0.3283488541666667,0.0,0.6732100000000001,3.0939161774243864,20.672179658611373,3.3792820310829232,21.19535039031869
Corie Blount,2002,-3.9111111111111114,-2.737777777777778,-1.1733333333333333,0.0,0.55,4.5104159360300144,23.269095882721693,4.482367155542209,23.21767311849405
Michael Redd,2002,0.0,0.0,0.0,0.0,0.0,17.78968615885281,45.68452923827921,17.828710549096712,45.74306582364507
Kendall Gill,2002,0.0,0.0,0.0,0.0,0.0,-1.803293718295783,12.83604753804506,-1.7057327426860271,12.953120708776767
Fred Hoiberg,2002,0.0,0.0,0.0,0.0,0.0,6.225397579692869,26.413228896103593,5.727836604083113,25.501033774152376
Jason Collins,2002,-8.62449454861111,-7.062222222222223,-1.5622723263888885,0.0,0.55,4.831089108779165,23.856996699428468,3.0806013039011164,20.647769057152047
Tyson Chandler,2002,0.0,0.0,0.0,0.0,0.0,3.6975866432926416,21.778908846036508,3.213440301829227,20.89130722002025
Adrian Griffin,2002,-1.8624033693248854,-1.5930328484915521,-0.2693705208333332,0.0,0.55,10.760211291000775,34.72705403350142,10.34886982758614,33.97292801724126
Charles Oakley,2002,0.0,0.0,0.0,0.0,0.0,-3.356841572014253,10.971790113582896,-3.840987913477668,10.390814503826798
Hakeem Olajuwon,2002,3.164871137691066,0.7567005027704302,2.4081706349206353,0.0,0.55,8.414461425019818,30.42651261253633,8.287632156727135,30.193992287333078
Hanno Mottola,2002,0.0,0.0,0.0,0.0,0.0,-3.3013904737681803,11.038331431478184,-3.464805107914522,10.842233870502573
Eduardo Najera,2002,-1.923594226705932,-1.2808787405948208,-0.6427154861111112,0.0,0.55,10.673624057259765,34.5683107716429,10.26228259384513,33.81418475538274
Avery Johnson,2002,0.0,0.0,0.0,0.0,0.0,10.196716208090896,33.69397971483331,10.196716208090896,33.69397971483331
Jahidi White,2002,0.0,0.0,0.0,0.0,0.0,9.110931857567003,31.70337507220617,8.856053808786516,31.236098649441946
Vitaly Potapenko,2002,0.0,0.0,0.0,0.0,0.0,2.700725114565405,19.951329376703242,3.0373104804190634,20.56840254743495
Zydrunas Ilgauskas,2002,0.0,0.0,0.0,0.0,0.0,6.820968753241327,27.505109380942432,6.728285826412058,27.33519068175544
Courtney Alexander,2002,0.0,0.0,0.0,0.0,0.0,4.245358398963317,22.78315706476608,3.990480350182829,22.315880642001854
Stacey Augmon,2002,-4.992751388888889,-4.728888888888889,-0.26386250000000006,0.0,0.5599900000000001,4.897954858404074,23.979583907074137,4.2158816876723675,22.72911642739934
Al Harrington,2002,0.0,0.0,0.0,0.0,0.0,4.070578895999034,22.46272797599823,3.8535057252673273,22.064760496323434
Scott Padgett,2002,-1.7578456944444445,-1.4622222222222223,-0.29562347222222224,0.0,0.5866300000000001,11.149064182927244,35.43995100203328,11.417356865854073,35.93182092073246
Terry Porter,2002,-5.822222222222222,-4.075555555555555,-1.7466666666666666,0.0,0.55,11.838994471147878,36.70482319710444,11.559360324806413,36.19216059547842
Austin Croshere,2002,-2.4437451736111115,-1.8355555555555556,-0.6081896180555557,0.0,0.7498,7.7761973429829165,29.25636179546868,7.544490025909746,28.8315650475012
Monty Williams,2002,0.9776650469127928,-0.8184712626110163,1.7961363095238092,0.0,0.5833,8.844459766584283,31.214842905404517,9.146898790974527,31.769314450119964
Ira Newble,2002,0.0,0.0,0.0,0.0,0.0,3.5787012195121948,21.56095223577236,3.35675,21.154041666666668
Brendan Haywood,2002,0.0,0.0,0.0,0.0,0.0,8.18658800881435,30.008744682826308,7.931709960033864,29.541468260062082
Lorenzen Wright,2002,0.0,0.0,0.0,0.0,0.0,1.499926767606388,17.74986574061171,1.0901706700454123,16.99864622841659
Tony Massenburg,2002,0.0,0.0,0.0,0.0,0.0,0.6633097642155613,16.216067901061862,0.2633097642155613,15.48273456772853
Chris Mills,2002,0.0,0.0,0.0,0.0,0.0,4.270043203505501,22.828412539760084,3.9115066181396467,22.171095466589353
Shawn Kemp,2002,-1.3409836805555557,-1.088888888888889,-0.25209479166666665,0.0,0.55,2.1938781932363804,19.022110020933365,2.203634290797356,19.03999619979515
Hubert Davis,2002,0.0,0.0,0.0,0.0,0.0,4.888174066453153,23.961652455164113,4.633296017672666,23.494376032399888
Eddie House,2002,0.0,0.0,0.0,0.0,0.0,3.224823050893492,20.912175593304735,3.2540913435764187,20.9658341298901
Vladimir Radmanovic,2002,-3.622667538027237,-3.2651755588605704,-0.35749197916666664,0.0,0.55,6.428446479812834,26.785485212990196,6.850397699325029,27.559062448762553
Darvin Ham,2002,0.0,0.0,0.0,0.0,0.0,1.7486691359578161,18.205893415922663,1.8889130383968407,18.463007237060875
Dan Majerle,2002,0.0,0.0,0.0,0.0,0.0,6.54923834879184,27.006936972785038,6.380945665865011,26.698400387419184
Zeljko Rebraca,2002,-2.815798958333333,-2.1466666666666665,-0.6691322916666668,0.0,0.55,10.036211047734039,33.39972025417907,9.512674462368185,32.43990318100834
Predrag Drobnjak,2002,-1.4946336805555553,-1.1822222222222223,-0.3124114583333333,0.0,0.57997,1.1237412907440032,17.060192366364006,1.5456925102561985,17.833769602136364
Dion Glover,2002,0.0,0.0,0.0,0.0,0.0,2.867740702825316,20.257524621846414,2.6604236296545842,19.877443321033404
Gilbert Arenas,2002,0.0,0.0,0.0,0.0,0.0,11.751589624663287,36.54458097854936,11.37841889295597,35.860434637085945
Brevin Knight,2002,0.0,0.0,0.0,0.0,0.0,7.122823450353188,28.058509658980846,6.708189304011724,27.298347057354828
Eddy Curry,2002,0.0,0.0,0.0,0.0,0.0,3.579747864242083,21.56287108444382,3.095601522778668,20.675269458427557
Charles Smith,2002,-0.018638574947458273,0.027588161163652845,-0.04622673611111112,0.0,0.55,8.110874827104826,29.869937183025513,7.831240680763363,29.357274581399498
Gary Trent,2002,-2.1333333333333333,-1.4933333333333334,-0.64,0.0,0.5932900000000001,7.502850597539022,28.755226095488208,7.894314012173169,29.472909022317477
DeShawn Stevenson,2002,0.0,0.0,0.0,0.0,0.0,-2.946629193312453,11.464044968025057,-2.661263339653916,11.8064839924153
Tom Gugliotta,2002,0.0,0.0,0.0,0.0,0.0,0.4176524390243901,15.765696138211382,0.2737499999999998,15.501875
Joel Przybilla,2002,0.0,0.0,0.0,0.0,0.0,4.272276546233208,22.832507001427548,4.4125204486722325,23.08962082256576
Walt Williams,2002,0.0,0.0,0.0,0.0,0.0,4.6865463595582995,23.592001659190217,4.335326847363177,22.948099220165826
Terence Morris,2002,0.0,0.0,0.0,0.0,0.0,-0.7623132893770719,14.085224052747513,-1.062313289377072,13.725224052747514
Greg Ostertag,2002,0.7662432879273475,-0.5653918311202714,1.3316351190476188,0.0,0.55,6.644059057704126,27.18077493912423,6.929424911362663,27.703945670831548
Brian Skinner,2002,0.0,0.0,0.0,0.0,0.0,5.682867261709016,25.41858997979986,5.592623359269992,25.253142825328318
Damon Jones,2002,-2.8455158546412695,-5.353820318926983,2.508304464285714,0.0,0.55,5.215951382029469,24.56257753372069,4.692414796663615,23.602760460549963
Oscar Torres,2002,0.0,0.0,0.0,0.0,0.0,1.0111470488935275,16.853769589638134,0.6891958293813323,16.26352568719911
Charlie Ward,2002,0.0,0.0,0.0,0.0,0.0,11.097713101573364,35.3458073528845,10.76356676010995,34.73320572686824
Anthony Carter,2002,0.0,0.0,0.0,0.0,0.0,-0.7038643494244515,14.155362780690657,-0.6404497152781101,14.231460341666267
Marcus Camby,2002,0.0,0.0,0.0,0.0,0.0,6.866012195121949,27.58768902439024,6.546499999999998,27.001916666666663
Allen Iverson,2003,18.652267129346562,12.421061772203707,6.231205357142855,0.0,1.12,31.203701072138944,61.20370107213894,24.675359426253657,54.34419928281707
Kobe Bryant,2003,3.612691422201454,8.271707047201453,-4.6590156249999986,0.0,1.0828000000000002,45.27549655219594,76.27549655219593,35.654187325263266,65.86096074092117
Shawn Marion,2003,-1.5890250890932303,0.12278345257343608,-1.7118085416666662,0.0,0.64324,27.349792276728074,57.349792276728074,25.966301004907624,55.95787625613453
Jalen Rose,2003,0.0,0.0,0.0,0.0,0.0,7.781264593964072,29.265651755600796,7.381015217405468,28.531861231910025
Kevin Garnett,2003,7.783650705796295,9.553602268296295,-1.7699515625000009,0.0,0.9063100000000001,49.65516265454945,80.65516265454946,38.209726245571886,68.73594202626838
Jamal Mashburn,2003,2.604546319486548,1.161444533772262,1.4431017857142856,0.0,0.9496000000000001,19.894515178528632,48.36814397316079,17.955811936633367,45.93371790495005
Steve Francis,2003,0.0,0.0,0.0,0.0,0.0,24.15226820088309,53.69033525110386,22.68648266472349,51.85810333090436
Stephon Marbury,2003,-12.088888888888889,-8.462222222222222,-3.626666666666667,0.0,0.89632,19.82294042003078,48.27867552503847,18.093713487362447,46.11714185920306
Antoine Walker,2003,-14.0,-13.688888888888888,-1.6292986111111114,0.0,0.7498,6.929109657243096,27.703367704945677,4.925256789412673,24.029637447256565
Antawn Jamison,2003,0.0,0.0,0.0,0.0,0.0,15.538692104056784,42.308038156085175,15.293056193832346,41.93958429074852
Gary Payton,2003,-8.96686345090867,-6.3803433120197806,-2.5865201388888894,0.0,0.7864300000000001,19.600562081511097,48.00070260188887,18.320562081511095,46.40070260188887
Tim Duncan,2003,58.972519449352795,46.1047356821609,7.639761909151386,5.228021858040509,0.82972,69.49056215573209,91.65021621374311,47.952357666954036,78.95235766695404
Ricky Davis,2003,0.0,0.0,0.0,0.0,0.0,8.842137047345544,31.210584586800163,8.35834652365477,30.32363529336708
Dirk Nowitzki,2003,17.081286815582363,20.006483269747257,-3.5399374999999997,0.6147410458351072,0.7864300000000001,45.29438341614496,76.29438341614497,39.3546627178906,70.02399555762692
Allan Houston,2003,0.0,0.0,0.0,0.0,0.0,16.564290302058932,43.8464354530884,16.248828955425516,43.37324343313827
